,diversity,wetc
0,0.825,0.6366573320994579
1,0.725,0.6168039981141328
2,0.7428571428571429,0.5999769380607088
3,0.8166666666666667,0.6994006806168226
4,0.8833333333333333,0.649597942586663
5,0.8333333333333334,0.6719265053354359
6,0.6714285714285714,0.609743005444796
7,0.8,0.6043650486478498
8,0.9,0.6512922848487529
9,0.84,0.5660731995522204
