,diversity,wetc
0,0.8571428571428571,0.7146806056397291
1,0.8166666666666667,0.7444717490142433
2,0.8125,0.6745199766232209
3,0.825,0.7224851803341618
4,0.8166666666666667,0.6543421313411967
5,0.8,0.6407036861748799
6,0.8428571428571429,0.6557112754951672
7,0.8,0.6404941107920902
8,0.8142857142857143,0.7008349034561318
9,0.8285714285714286,0.684313644006951
