,diversity,wetc
0,0.9333333333333333,0.6020030825352167
1,0.9333333333333333,0.6111576802955395
2,0.9333333333333333,0.6407509137169082
3,0.925,0.6151146956194717
4,0.9,0.6834342662528836
5,0.9,0.6326289915780597
6,0.9333333333333333,0.6283411150469542
7,1.0,0.6704171100599322
8,0.9333333333333333,0.6595421435168521
9,0.9333333333333333,0.6277133649907786
